"TOA5","GasDome","CR800","35499","CR800.Std.27.04","CPU:GB_CO2_hourly.CR8","34425","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2_Avg","CO2"
"2023-11-10 04:00:00",883,12.17,1018,1018
"2023-11-10 05:00:00",884,12.17,1015,1015
"2023-11-10 06:00:00",885,12.17,1016,1016
"2023-11-10 07:00:00",886,12.16,1013,1013
"2023-11-10 08:00:00",887,12.16,968,968
"2023-11-10 09:00:00",888,12.16,937,937
"2023-11-10 10:00:00",889,12.17,879,879
"2023-11-10 11:00:00",890,12.17,856,856
"2023-11-10 12:00:00",891,12.18,871,871
"2023-11-10 13:00:00",892,12.18,897,897
"2023-11-10 14:00:00",893,12.17,942,942
"2023-11-10 15:00:00",894,12.17,980,980
"2023-11-10 16:00:00",895,12.18,1020,1020
"2023-11-10 17:00:00",896,12.17,1065,1065
"2023-11-10 18:00:00",897,12.17,1121,1121
"2023-11-10 19:00:00",898,12.17,1114,1114
"2023-11-10 20:00:00",899,12.17,1078,1078
"2023-11-10 21:00:00",900,12.16,1063,1063
"2023-11-10 22:00:00",901,12.16,1050,1050
"2023-11-10 23:00:00",902,12.16,1040,1040
"2023-11-11 00:00:00",903,12.15,1039,1039
"2023-11-11 01:00:00",904,12.15,1033,1033
"2023-11-11 02:00:00",905,12.15,1033,1033
"2023-11-11 03:00:00",906,12.14,1031,1031
"2023-11-11 04:00:00",907,12.13,1031,1031
"2023-11-11 05:00:00",908,12.13,1031,1031
"2023-11-11 06:00:00",909,12.13,1031,1031
"2023-11-11 07:00:00",910,12.13,1036,1036
"2023-11-11 08:00:00",911,12.13,984,984
"2023-11-11 09:00:00",912,12.13,954,954
"2023-11-11 10:00:00",913,12.13,892,892
"2023-11-11 11:00:00",914,12.13,859,859
"2023-11-11 12:00:00",915,12.14,876,876
"2023-11-11 13:00:00",916,12.14,899,899
"2023-11-11 14:00:00",917,12.14,947,947
"2023-11-11 15:00:00",918,12.15,962,962
"2023-11-11 16:00:00",919,12.14,998,998
"2023-11-11 17:00:00",920,12.14,1074,1074
"2023-11-11 18:00:00",921,12.14,1119,1119
"2023-11-11 19:00:00",922,12.14,1087,1087
"2023-11-11 20:00:00",923,12.13,1068,1068
"2023-11-11 21:00:00",924,12.13,1063,1063
"2023-11-11 22:00:00",925,12.12,1052,1052
"2023-11-11 23:00:00",926,12.12,1048,1048
"2023-11-12 00:00:00",927,12.12,1046,1046
"2023-11-12 01:00:00",928,12.11,1038,1038
"2023-11-12 02:00:00",929,12.11,1035,1035
"2023-11-12 03:00:00",930,12.11,1033,1033
"2023-11-12 04:00:00",931,12.11,1022,1022
"2023-11-12 05:00:00",932,12.1,1017,1017
"2023-11-12 06:00:00",933,12.1,1014,1014
"2023-11-12 07:00:00",934,12.1,1010,1010
"2023-11-12 08:00:00",935,12.1,997,997
"2023-11-12 09:00:00",936,12.09,934,934
"2023-11-12 10:00:00",937,12.08,871,871
"2023-11-12 11:00:00",938,12.08,793.5,793.5
"2023-11-12 12:00:00",939,12.08,760.1,760.1
"2023-11-12 13:00:00",940,12.08,813,813
"2023-11-12 14:00:00",941,12.08,815,815
"2023-11-12 15:00:00",942,12.08,826,826
"2023-11-12 16:00:00",943,12.08,889,889
"2023-11-12 17:00:00",944,12.08,972,972
"2023-11-12 18:00:00",945,12.07,1022,1022
"2023-11-12 19:00:00",946,12.07,1017,1017
"2023-11-12 20:00:00",947,12.07,1017,1017
"2023-11-12 21:00:00",948,12.07,1013,1013
"2023-11-12 22:00:00",949,12.07,1008,1008
"2023-11-12 23:00:00",950,12.06,1001,1001
"2023-11-13 00:00:00",951,12.06,990,990
"2023-11-13 01:00:00",952,12.06,988,988
"2023-11-13 02:00:00",953,12.06,990,990
"2023-11-13 03:00:00",954,12.06,985,985
"2023-11-13 04:00:00",955,12.06,982,982
"2023-11-13 05:00:00",956,12.05,980,980
"2023-11-13 06:00:00",957,12.05,982,982
"2023-11-13 07:00:00",958,12.05,972,972
"2023-11-13 08:00:00",959,12.05,950,950
"2023-11-13 09:00:00",960,12.05,898,898
"2023-11-13 10:00:00",961,12.05,851,851
"2023-11-13 11:00:00",962,12.05,805,805
"2023-11-13 12:00:00",963,12.05,806,806
"2023-11-13 13:00:00",964,12.05,792.8,792.8
"2023-11-13 14:00:00",965,12.05,790.7,790.7
"2023-11-13 15:00:00",966,12.04,816,816
"2023-11-13 16:00:00",967,12.05,844,844
"2023-11-13 17:00:00",968,12.04,915,915
"2023-11-13 18:00:00",969,12.04,975,975
"2023-11-13 19:00:00",970,12.04,990,990
"2023-11-13 20:00:00",971,12.04,995,995
"2023-11-13 21:00:00",972,12.04,990,990
"2023-11-13 22:00:00",973,12.04,993,993
"2023-11-13 23:00:00",974,12.04,993,993
"2023-11-14 00:00:00",975,12.03,987,987
"2023-11-14 01:00:00",976,12.03,987,987
"2023-11-14 02:00:00",977,12.03,987,987
"2023-11-14 03:00:00",978,12.02,987,987
"2023-11-14 04:00:00",979,12.02,983,983
"2023-11-14 05:00:00",980,12.02,982,982
"2023-11-14 06:00:00",981,12.02,982,982
"2023-11-14 07:00:00",982,12.02,980,980
"2023-11-14 08:00:00",983,12.02,948,948
"2023-11-14 09:00:00",984,12.02,912,912
"2023-11-14 10:00:00",985,12.02,856,856
"2023-11-14 11:00:00",986,12.02,797.5,797.5
"2023-11-14 12:00:00",987,12.02,785.3,785.3
"2023-11-14 13:00:00",988,12.02,813,813
"2023-11-14 14:00:00",989,12.02,881,881
"2023-11-14 15:00:00",990,12.02,972,972
"2023-11-14 16:00:00",991,12.01,963,963
"2023-11-14 17:00:00",992,12.01,1025,1025
"2023-11-14 18:00:00",993,12.01,1055,1055
"2023-11-14 19:00:00",994,12.01,1085,1085
"2023-11-14 20:00:00",995,12.01,1069,1069
"2023-11-14 21:00:00",996,12,1048,1048
"2023-11-14 22:00:00",997,12.01,1048,1048
"2023-11-14 23:00:00",998,12,1035,1035
"2023-11-15 00:00:00",999,12,1028,1028
"2023-11-15 01:00:00",1000,12,1068,1068
"2023-11-15 02:00:00",1001,12,1081,1081
"2023-11-15 03:00:00",1002,12,1066,1066
"2023-11-15 04:00:00",1003,11.99,1058,1058
"2023-11-15 05:00:00",1004,11.99,1055,1055
"2023-11-15 06:00:00",1005,12,1069,1069
"2023-11-15 07:00:00",1006,11.99,1058,1058
"2023-11-15 08:00:00",1007,11.99,1076,1076
"2023-11-15 09:00:00",1008,11.98,1018,1018
"2023-11-15 10:00:00",1009,11.99,978,978
"2023-11-15 11:00:00",1010,11.98,950,950
"2023-11-15 12:00:00",1011,11.98,871,871
"2023-11-15 13:00:00",1012,11.98,841,841
"2023-11-15 14:00:00",1013,11.98,853,853
"2023-11-15 15:00:00",1014,11.99,911,911
"2023-11-15 16:00:00",1015,11.98,982,982
"2023-11-15 17:00:00",1016,11.98,1048,1048
"2023-11-15 18:00:00",1017,11.98,1086,1086
"2023-11-15 19:00:00",1018,11.98,1078,1078
"2023-11-15 20:00:00",1019,11.98,1068,1068
"2023-11-15 21:00:00",1020,11.98,1061,1061
"2023-11-15 22:00:00",1021,11.98,1055,1055
"2023-11-15 23:00:00",1022,11.98,1068,1068
"2023-11-16 00:00:00",1023,11.97,1073,1073
"2023-11-16 01:00:00",1024,11.98,1083,1083
"2023-11-16 02:00:00",1025,11.97,1114,1114
"2023-11-16 03:00:00",1026,11.97,1083,1083
"2023-11-16 04:00:00",1027,11.97,1058,1058
"2023-11-16 05:00:00",1028,11.97,1048,1048
"2023-11-16 06:00:00",1029,11.97,1043,1043
"2023-11-16 07:00:00",1030,11.97,1050,1050
"2023-11-16 08:00:00",1031,11.96,1051,1051
"2023-11-16 09:00:00",1032,11.96,948,948
"2023-11-16 10:00:00",1033,11.96,841,841
"2023-11-16 12:00:00",1034,12.83,66.8,66.8
"2023-11-16 13:00:00",1035,12.74,881,881
"2023-11-16 14:00:00",1036,12.75,915,915
"2023-11-16 15:00:00",1037,12.75,932,932
"2023-11-16 16:00:00",1038,12.75,957,957
"2023-11-16 17:00:00",1039,12.75,1001,1001
"2023-11-16 18:00:00",1040,12.75,1023,1023
"2023-11-16 19:00:00",1041,12.75,1043,1043
"2023-11-16 20:00:00",1042,12.75,1046,1046
"2023-11-16 21:00:00",1043,12.75,1043,1043
"2023-11-16 22:00:00",1044,12.75,1025,1025
"2023-11-16 23:00:00",1045,12.75,1045,1045
"2023-11-17 00:00:00",1046,12.75,1050,1050
"2023-11-17 01:00:00",1047,12.75,1033,1033
"2023-11-17 02:00:00",1048,12.74,1065,1065
"2023-11-17 03:00:00",1049,12.74,1051,1051
"2023-11-17 04:00:00",1050,12.74,1036,1036
"2023-11-17 05:00:00",1051,12.74,1031,1031
"2023-11-17 06:00:00",1052,12.74,1022,1022
"2023-11-17 07:00:00",1053,12.74,1015,1015
"2023-11-17 08:00:00",1054,12.74,990,990
"2023-11-17 09:00:00",1055,12.74,922,922
"2023-11-17 10:00:00",1056,12.73,846,846
"2023-11-17 11:00:00",1057,12.73,838,838
"2023-11-17 12:00:00",1058,12.73,843,843
"2023-11-17 13:00:00",1059,12.73,800,800
"2023-11-17 14:00:00",1060,12.73,797.5,797.5
"2023-11-17 15:00:00",1061,12.73,808,808
"2023-11-17 16:00:00",1062,12.73,851,851
"2023-11-17 17:00:00",1063,12.73,937,937
"2023-11-17 18:00:00",1064,12.73,997,997
"2023-11-17 19:00:00",1065,12.73,1031,1031
"2023-11-17 20:00:00",1066,12.73,1039,1039
"2023-11-17 21:00:00",1067,12.73,1035,1035
"2023-11-17 22:00:00",1068,12.72,1043,1043
"2023-11-17 23:00:00",1069,12.72,1040,1040
"2023-11-18 00:00:00",1070,12.72,1039,1039
"2023-11-18 01:00:00",1071,12.72,1037,1037
"2023-11-18 02:00:00",1072,12.72,1035,1035
"2023-11-18 03:00:00",1073,12.72,1028,1028
"2023-11-18 04:00:00",1074,12.71,1031,1031
"2023-11-18 05:00:00",1075,12.71,1020,1020
"2023-11-18 06:00:00",1076,12.71,1020,1020
"2023-11-18 07:00:00",1077,12.71,1013,1013
"2023-11-18 08:00:00",1078,12.7,1003,1003
"2023-11-18 09:00:00",1079,12.7,922,922
"2023-11-18 10:00:00",1080,12.7,821,821
"2023-11-18 11:00:00",1081,12.7,779.8,779.8
"2023-11-18 12:00:00",1082,12.71,793.5,793.5
"2023-11-18 13:00:00",1083,12.71,792.8,792.8
"2023-11-18 14:00:00",1084,12.71,834,834
"2023-11-18 15:00:00",1085,12.71,894,894
"2023-11-18 16:00:00",1086,12.71,924,924
"2023-11-18 17:00:00",1087,12.71,982,982
"2023-11-18 18:00:00",1088,12.7,1031,1031
"2023-11-18 19:00:00",1089,12.7,1028,1028
"2023-11-18 20:00:00",1090,12.7,1013,1013
"2023-11-18 21:00:00",1091,12.69,1005,1005
"2023-11-18 22:00:00",1092,12.69,1001,1001
"2023-11-18 23:00:00",1093,12.68,993,993
"2023-11-19 00:00:00",1094,12.67,993,993
"2023-11-19 01:00:00",1095,12.66,984,984
"2023-11-19 02:00:00",1096,12.66,987,987
"2023-11-19 03:00:00",1097,12.65,975,975
"2023-11-19 04:00:00",1098,12.65,975,975
"2023-11-19 05:00:00",1099,12.65,965,965
"2023-11-19 06:00:00",1100,12.64,963,963
"2023-11-19 07:00:00",1101,12.64,952,952
"2023-11-19 08:00:00",1102,12.63,931,931
"2023-11-19 09:00:00",1103,12.63,883,883
"2023-11-19 10:00:00",1104,12.64,843,843
"2023-11-19 11:00:00",1105,12.65,794.8,794.8
"2023-11-19 12:00:00",1106,12.66,815,815
"2023-11-19 13:00:00",1107,12.66,794.8,794.8
"2023-11-19 14:00:00",1108,12.66,868,868
"2023-11-19 15:00:00",1109,12.67,909,909
"2023-11-19 16:00:00",1110,12.67,972,972
"2023-11-19 17:00:00",1111,12.67,983,983
"2023-11-19 18:00:00",1112,12.67,1025,1025
"2023-11-19 19:00:00",1113,12.66,1020,1020
"2023-11-19 20:00:00",1114,12.65,1005,1005
"2023-11-19 21:00:00",1115,12.65,998,998
"2023-11-19 22:00:00",1116,12.65,982,982
"2023-11-19 23:00:00",1117,12.64,980,980
"2023-11-20 00:00:00",1118,12.64,975,975
"2023-11-20 01:00:00",1119,12.63,970,970
"2023-11-20 02:00:00",1120,12.63,969,969
"2023-11-20 03:00:00",1121,12.63,968,968
"2023-11-20 04:00:00",1122,12.62,969,969
"2023-11-20 05:00:00",1123,12.62,969,969
"2023-11-20 06:00:00",1124,12.62,967,967
"2023-11-20 07:00:00",1125,12.61,965,965
"2023-11-20 08:00:00",1126,12.61,931,931
"2023-11-20 09:00:00",1127,12.61,843,843
"2023-11-20 10:00:00",1128,12.62,790.7,790.7
"2023-11-20 11:00:00",1129,12.62,779.8,779.8
"2023-11-20 12:00:00",1130,12.63,790.7,790.7
"2023-11-20 13:00:00",1131,12.63,800,800
"2023-11-20 14:00:00",1132,12.64,841,841
"2023-11-20 15:00:00",1133,12.64,885,885
"2023-11-20 16:00:00",1134,12.65,957,957
"2023-11-20 17:00:00",1135,12.65,995,995
"2023-11-20 18:00:00",1136,12.64,1035,1035
"2023-11-20 19:00:00",1137,12.63,1043,1043
"2023-11-20 20:00:00",1138,12.63,1025,1025
"2023-11-20 21:00:00",1139,12.63,1022,1022
"2023-11-20 22:00:00",1140,12.62,1028,1028
"2023-11-20 23:00:00",1141,12.62,1033,1033
"2023-11-21 00:00:00",1142,12.62,1030,1030
"2023-11-21 01:00:00",1143,12.62,1030,1030
"2023-11-21 02:00:00",1144,12.62,1040,1040
"2023-11-21 03:00:00",1145,12.62,1033,1033
"2023-11-21 04:00:00",1146,12.61,1028,1028
"2023-11-21 05:00:00",1147,12.61,1022,1022
"2023-11-21 06:00:00",1148,12.61,1017,1017
"2023-11-21 07:00:00",1149,12.61,1010,1010
"2023-11-21 08:00:00",1150,12.6,988,988
"2023-11-21 09:00:00",1151,12.61,907,907
"2023-11-21 10:00:00",1152,12.6,851,851
"2023-11-21 11:00:00",1153,12.61,821,821
"2023-11-21 12:00:00",1154,12.61,785.3,785.3
"2023-11-21 13:00:00",1155,12.61,788,788
"2023-11-21 14:00:00",1156,12.62,803,803
"2023-11-21 15:00:00",1157,12.62,823,823
"2023-11-21 16:00:00",1158,12.61,866,866
"2023-11-21 17:00:00",1159,12.61,960,960
"2023-11-21 18:00:00",1160,12.61,1035,1035
"2023-11-21 19:00:00",1161,12.6,1052,1052
"2023-11-21 20:00:00",1162,12.6,1048,1048
"2023-11-21 21:00:00",1163,12.6,1046,1046
"2023-11-21 22:00:00",1164,12.6,1046,1046
"2023-11-21 23:00:00",1165,12.59,1040,1040
"2023-11-22 00:00:00",1166,12.59,1035,1035
"2023-11-22 01:00:00",1167,12.58,1046,1046
"2023-11-22 02:00:00",1168,12.58,1052,1052
"2023-11-22 03:00:00",1169,12.58,1052,1052
"2023-11-22 04:00:00",1170,12.58,1053,1053
"2023-11-22 05:00:00",1171,12.58,1054,1054
"2023-11-22 06:00:00",1172,12.57,1048,1048
"2023-11-22 07:00:00",1173,12.57,1048,1048
"2023-11-22 08:00:00",1174,12.57,1028,1028
"2023-11-22 09:00:00",1175,12.57,1033,1033
"2023-11-22 10:00:00",1176,12.57,901,901
"2023-11-22 11:00:00",1177,12.57,856,856
"2023-11-22 12:00:00",1178,12.57,825,825
"2023-11-22 13:00:00",1179,12.57,894,894
"2023-11-22 14:00:00",1180,12.56,881,881
"2023-11-22 15:00:00",1181,12.56,856,856
"2023-11-22 16:00:00",1182,12.56,859,859
"2023-11-22 17:00:00",1183,12.56,901,901
"2023-11-22 18:00:00",1184,12.55,965,965
"2023-11-22 19:00:00",1185,12.55,980,980
"2023-11-22 20:00:00",1186,12.54,977,977
"2023-11-22 21:00:00",1187,12.54,975,975
"2023-11-22 22:00:00",1188,12.53,956,956
"2023-11-22 23:00:00",1189,12.53,945,945
"2023-11-23 00:00:00",1190,12.52,937,937
"2023-11-23 01:00:00",1191,12.52,928,928
"2023-11-23 02:00:00",1192,12.51,919,919
"2023-11-23 03:00:00",1193,12.51,913,913
"2023-11-23 04:00:00",1194,12.5,912,912
"2023-11-23 05:00:00",1195,12.49,902,902
"2023-11-23 06:00:00",1196,12.49,896,896
"2023-11-23 07:00:00",1197,12.49,892,892
"2023-11-23 08:00:00",1198,12.48,869,869
"2023-11-23 09:00:00",1199,12.48,816,816
"2023-11-23 10:00:00",1200,12.49,744.4,744.4
"2023-11-23 11:00:00",1201,12.49,704.2,704.2
"2023-11-23 12:00:00",1202,12.49,691.9,691.9
"2023-11-23 13:00:00",1203,12.5,701.4,701.4
"2023-11-23 14:00:00",1204,12.5,721.9,721.9
"2023-11-23 15:00:00",1205,12.5,732.1,732.1
"2023-11-23 16:00:00",1206,12.5,767.6,767.6
"2023-11-23 17:00:00",1207,12.5,851,851
"2023-11-23 18:00:00",1208,12.5,916,916
"2023-11-23 19:00:00",1209,12.5,939,939
"2023-11-23 20:00:00",1210,12.49,941,941
"2023-11-23 21:00:00",1211,12.49,937,937
"2023-11-23 22:00:00",1212,12.49,934,934
"2023-11-23 23:00:00",1213,12.49,942,942
"2023-11-24 00:00:00",1214,12.48,945,945
"2023-11-24 01:00:00",1215,12.48,944,944
"2023-11-24 02:00:00",1216,12.48,944,944
"2023-11-24 03:00:00",1217,12.48,957,957
"2023-11-24 04:00:00",1218,12.48,967,967
"2023-11-24 05:00:00",1219,12.47,954,954
"2023-11-24 06:00:00",1220,12.47,947,947
"2023-11-24 07:00:00",1221,12.47,944,944
"2023-11-24 08:00:00",1222,12.47,944,944
"2023-11-24 09:00:00",1223,12.47,949,949
"2023-11-24 10:00:00",1224,12.47,886,886
"2023-11-24 11:00:00",1225,12.47,803,803
"2023-11-24 12:00:00",1226,12.47,747.1,747.1
"2023-11-24 13:00:00",1227,12.47,708.9,708.9
"2023-11-24 14:00:00",1228,12.47,729.4,729.4
"2023-11-24 15:00:00",1229,12.47,732.1,732.1
"2023-11-24 16:00:00",1230,12.47,770.3,770.3
"2023-11-24 17:00:00",1231,12.48,851,851
"2023-11-24 18:00:00",1232,12.47,930,930
"2023-11-24 19:00:00",1233,12.47,964,964
"2023-11-24 20:00:00",1234,12.47,967,967
"2023-11-24 21:00:00",1235,12.47,952,952
"2023-11-24 22:00:00",1236,12.46,949,949
"2023-11-24 23:00:00",1237,12.46,949,949
"2023-11-25 00:00:00",1238,12.46,947,947
"2023-11-25 01:00:00",1239,12.45,945,945
"2023-11-25 02:00:00",1240,12.45,942,942
"2023-11-25 03:00:00",1241,12.44,939,939
"2023-11-25 04:00:00",1242,12.44,937,937
"2023-11-25 05:00:00",1243,12.44,927,927
"2023-11-25 06:00:00",1244,12.43,925,925
"2023-11-25 07:00:00",1245,12.43,931,931
"2023-11-25 08:00:00",1246,12.43,911,911
"2023-11-25 09:00:00",1247,12.43,861,861
"2023-11-25 10:00:00",1248,12.43,813,813
"2023-11-25 11:00:00",1249,12.44,752.6,752.6
"2023-11-25 12:00:00",1250,12.45,744.4,744.4
"2023-11-25 13:00:00",1251,12.46,741.6,741.6
"2023-11-25 14:00:00",1252,12.46,752.6,752.6
"2023-11-25 15:00:00",1253,12.46,803,803
"2023-11-25 16:00:00",1254,12.46,874,874
"2023-11-25 17:00:00",1255,12.46,954,954
"2023-11-25 18:00:00",1256,12.46,1014,1014
"2023-11-25 19:00:00",1257,12.46,1015,1015
"2023-11-25 20:00:00",1258,12.46,1005,1005
"2023-11-25 21:00:00",1259,12.45,995,995
"2023-11-25 22:00:00",1260,12.45,995,995
"2023-11-25 23:00:00",1261,12.44,986,986
"2023-11-26 00:00:00",1262,12.44,978,978
"2023-11-26 01:00:00",1263,12.44,975,975
"2023-11-26 02:00:00",1264,12.44,972,972
"2023-11-26 03:00:00",1265,12.44,967,967
"2023-11-26 04:00:00",1266,12.44,962,962
"2023-11-26 05:00:00",1267,12.43,960,960
"2023-11-26 06:00:00",1268,12.43,959,959
"2023-11-26 07:00:00",1269,12.42,963,963
"2023-11-26 08:00:00",1270,12.43,957,957
"2023-11-26 09:00:00",1271,12.43,945,945
"2023-11-26 10:00:00",1272,12.42,952,952
"2023-11-26 11:00:00",1273,12.42,886,886
"2023-11-26 12:00:00",1274,12.42,821,821
"2023-11-26 13:00:00",1275,12.42,853,853
"2023-11-26 14:00:00",1276,12.41,919,919
"2023-11-26 15:00:00",1277,12.42,950,950
"2023-11-26 16:00:00",1278,12.41,979,979
"2023-11-26 17:00:00",1279,12.42,993,993
"2023-11-26 18:00:00",1280,12.41,988,988
"2023-11-26 19:00:00",1281,12.41,995,995
"2023-11-26 20:00:00",1282,12.41,1002,1002
"2023-11-26 21:00:00",1283,12.41,1007,1007
"2023-11-26 22:00:00",1284,12.41,1002,1002
"2023-11-26 23:00:00",1285,12.4,984,984
"2023-11-27 00:00:00",1286,12.4,972,972
"2023-11-27 01:00:00",1287,12.4,980,980
"2023-11-27 02:00:00",1288,12.4,975,975
"2023-11-27 03:00:00",1289,12.4,978,978
"2023-11-27 04:00:00",1290,12.4,975,975
"2023-11-27 05:00:00",1291,12.39,967,967
"2023-11-27 06:00:00",1292,12.39,962,962
"2023-11-27 07:00:00",1293,12.39,957,957
"2023-11-27 08:00:00",1294,12.39,917,917
"2023-11-27 09:00:00",1295,12.39,823,823
"2023-11-27 10:00:00",1296,12.39,759.4,759.4
"2023-11-27 11:00:00",1297,12.39,708.9,708.9
"2023-11-27 12:00:00",1298,12.39,689.8,689.8
"2023-11-27 13:00:00",1299,12.39,699.4,699.4
"2023-11-27 14:00:00",1300,12.39,723.9,723.9
"2023-11-27 15:00:00",1301,12.39,752.6,752.6
"2023-11-27 16:00:00",1302,12.39,782.5,782.5
"2023-11-27 17:00:00",1303,12.39,851,851
"2023-11-27 18:00:00",1304,12.39,907,907
"2023-11-27 19:00:00",1305,12.38,924,924
"2023-11-27 20:00:00",1306,12.38,922,922
"2023-11-27 21:00:00",1307,12.37,912,912
"2023-11-27 22:00:00",1308,12.36,911,911
"2023-11-27 23:00:00",1309,12.36,912,912
"2023-11-28 00:00:00",1310,12.35,907,907
"2023-11-28 01:00:00",1311,12.35,904,904
"2023-11-28 02:00:00",1312,12.35,894,894
"2023-11-28 03:00:00",1313,12.34,881,881
"2023-11-28 04:00:00",1314,12.34,884,884
"2023-11-28 05:00:00",1315,12.33,884,884
"2023-11-28 06:00:00",1316,12.33,876,876
"2023-11-28 07:00:00",1317,12.33,874,874
"2023-11-28 08:00:00",1318,12.33,854,854
"2023-11-28 09:00:00",1319,12.33,792.6,792.6
"2023-11-28 10:00:00",1320,12.33,712.1,712.1
"2023-11-28 11:00:00",1321,12.33,659.4,659.4
"2023-11-28 12:00:00",1322,12.33,623,623
"2023-11-28 13:00:00",1323,12.33,606,606
"2023-11-28 14:00:00",1324,12.34,636.7,636.7
"2023-11-28 15:00:00",1325,12.34,696.7,696.7
"2023-11-28 16:00:00",1326,12.34,762.1,762.1
"2023-11-28 17:00:00",1327,12.34,815,815
"2023-11-28 18:00:00",1328,12.34,863,863
"2023-11-28 19:00:00",1329,12.33,881,881
"2023-11-28 20:00:00",1330,12.33,881,881
"2023-11-28 21:00:00",1331,12.32,881,881
"2023-11-28 22:00:00",1332,12.32,879,879
"2023-11-28 23:00:00",1333,12.31,884,884
"2023-11-29 00:00:00",1334,12.31,874,874
"2023-11-29 01:00:00",1335,12.3,877,877
"2023-11-29 02:00:00",1336,12.3,872,872
"2023-11-29 03:00:00",1337,12.29,869,869
"2023-11-29 04:00:00",1338,12.28,869,869
"2023-11-29 05:00:00",1339,12.28,866,866
"2023-11-29 06:00:00",1340,12.27,856,856
"2023-11-29 07:00:00",1341,12.27,840,840
"2023-11-29 08:00:00",1342,12.27,823,823
"2023-11-29 09:00:00",1343,12.26,788.5,788.5
"2023-11-29 10:00:00",1344,12.28,740.1,740.1
"2023-11-29 11:00:00",1345,12.29,681.9,681.9
"2023-11-29 12:00:00",1346,12.29,672.1,672.1
"2023-11-29 13:00:00",1347,12.3,681.7,681.7
"2023-11-29 14:00:00",1348,12.31,696.7,696.7
"2023-11-29 15:00:00",1349,12.31,711.7,711.7
"2023-11-29 16:00:00",1350,12.31,747.1,747.1
"2023-11-29 17:00:00",1351,12.32,810,810
"2023-11-29 18:00:00",1352,12.31,860,860
"2023-11-29 19:00:00",1353,12.3,880,880
"2023-11-29 20:00:00",1354,12.3,884,884
"2023-11-29 21:00:00",1355,12.29,884,884
"2023-11-29 22:00:00",1356,12.29,884,884
"2023-11-29 23:00:00",1357,12.28,879,879
"2023-11-30 00:00:00",1358,12.28,864,864
"2023-11-30 01:00:00",1359,12.27,866,866
"2023-11-30 02:00:00",1360,12.27,866,866
"2023-11-30 03:00:00",1361,12.26,866,866
"2023-11-30 04:00:00",1362,12.25,868,868
"2023-11-30 05:00:00",1363,12.25,864,864
"2023-11-30 06:00:00",1364,12.25,849,849
"2023-11-30 07:00:00",1365,12.25,843,843
"2023-11-30 08:00:00",1366,12.24,831,831
"2023-11-30 09:00:00",1367,12.24,759.9,759.9
"2023-11-30 10:00:00",1368,12.25,706.7,706.7
"2023-11-30 11:00:00",1369,12.27,701.4,701.4
"2023-11-30 12:00:00",1370,12.94,83.2,83.2
"2023-11-30 13:00:00",1371,12.82,711.7,711.7
"2023-11-30 14:00:00",1372,12.83,699.4,699.4
"2023-11-30 15:00:00",1373,12.85,744.4,744.4
"2023-11-30 16:00:00",1374,12.86,808,808
"2023-11-30 17:00:00",1375,12.86,896,896
"2023-11-30 18:00:00",1376,12.86,968,968
"2023-11-30 19:00:00",1377,12.85,982,982
"2023-11-30 20:00:00",1378,12.85,980,980
"2023-11-30 21:00:00",1379,12.84,980,980
"2023-11-30 22:00:00",1380,12.84,980,980
"2023-11-30 23:00:00",1381,12.83,982,982
"2023-12-01 00:00:00",1382,12.83,975,975
"2023-12-01 01:00:00",1383,12.83,978,978
"2023-12-01 02:00:00",1384,12.83,978,978
"2023-12-01 03:00:00",1385,12.82,965,965
"2023-12-01 04:00:00",1386,12.82,965,965
"2023-12-01 05:00:00",1387,12.82,964,964
"2023-12-01 06:00:00",1388,12.81,969,969
"2023-12-01 07:00:00",1389,12.81,968,968
"2023-12-01 08:00:00",1390,12.81,934,934
"2023-12-01 09:00:00",1391,12.81,856,856
"2023-12-01 10:00:00",1392,12.82,797.5,797.5
"2023-12-01 11:00:00",1393,12.83,770.3,770.3
"2023-12-01 12:00:00",1394,12.84,752.5,752.5
"2023-12-01 13:00:00",1395,12.85,740.2,740.2
"2023-12-01 14:00:00",1396,12.86,749.7,749.7
"2023-12-01 15:00:00",1397,12.85,774.8,774.8
"2023-12-01 16:00:00",1398,12.86,853,853
"2023-12-01 17:00:00",1399,12.85,929,929
"2023-12-01 18:00:00",1400,12.85,1015,1015
"2023-12-01 19:00:00",1401,12.85,1045,1045
"2023-12-01 20:00:00",1402,12.84,1050,1050
"2023-12-01 21:00:00",1403,12.83,1050,1050
"2023-12-01 22:00:00",1404,12.83,1061,1061
"2023-12-01 23:00:00",1405,12.82,1063,1063
"2023-12-02 00:00:00",1406,12.82,1055,1055
"2023-12-02 01:00:00",1407,12.81,1048,1048
"2023-12-02 02:00:00",1408,12.81,1048,1048
"2023-12-02 03:00:00",1409,12.81,1043,1043
"2023-12-02 04:00:00",1410,12.8,1039,1039
"2023-12-02 05:00:00",1411,12.8,1038,1038
"2023-12-02 06:00:00",1412,12.8,1038,1038
"2023-12-02 07:00:00",1413,12.8,1037,1037
"2023-12-02 08:00:00",1414,12.79,1020,1020
"2023-12-02 09:00:00",1415,12.79,968,968
"2023-12-02 10:00:00",1416,12.8,894,894
"2023-12-02 11:00:00",1417,12.79,909,909
"2023-12-02 12:00:00",1418,12.8,838,838
"2023-12-02 13:00:00",1419,12.8,862,862
