"TOA5","RovingBox","CR1000","84402","CR1000.Std.31","CPU:AllenMill_09202023_hourly.CR1","15751","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","pH","CO2","cDOM"
"2023-10-20 02:00:00",708,12.39,14.97,9.015201,7607.363,28.39034
"2023-10-20 03:00:00",709,12.38,14.35,9.015201,7716.975,32.27221
"2023-10-20 04:00:00",710,12.38,13.87,8.995801,7883.846,32.22055
"2023-10-20 05:00:00",711,12.38,13.52,9.015201,8008.181,28.50897
"2023-10-20 06:00:00",712,12.37,13.02,9.015201,7983.641,28.41376
"2023-10-20 07:00:00",713,12.36,12.72,9.015201,8114.521,28.31573
"2023-10-20 08:00:00",714,12.36,14.09,9.015201,8019.633,28.57731
"2023-10-20 09:00:00",715,12.37,16.69,9.015201,7186.913,28.65197
"2023-10-20 10:00:00",716,12.37,21.51,9.0346,6594.684,28.5709
"2023-10-20 11:00:00",717,12.38,23.58,9.0346,6305.113,33.22161
"2023-10-20 12:00:00",718,12.38,24.75,9.0734,5547.649,36.70904
"2023-10-20 13:00:00",719,12.38,25.73,9.0928,5099.387,28.91942
"2023-10-20 14:00:00",720,12.39,27.03,9.0928,4557.874,30.322
"2023-10-20 15:00:00",721,12.38,28.36,9.112201,4510.43,29.48734
"2023-10-20 16:00:00",722,12.38,27.88,9.0928,4677.301,29.39927
"2023-10-20 17:00:00",723,12.38,26.13,9.0734,5244.991,29.69856
"2023-10-20 18:00:00",724,12.38,24.84,9.054001,6080.982,29.53318
"2023-10-20 19:00:00",725,12.37,23.75,9.0346,6704.295,29.68935
"2023-10-20 20:00:00",726,12.36,23.04,9.015201,7234.357,33.81411
"2023-10-20 21:00:00",727,12.36,22.5,8.995801,7633.539,29.29463
"2023-10-20 22:00:00",728,12.36,22.03,8.995801,8053.989,29.58634
"2023-10-20 23:00:00",729,12.36,21.42,8.995801,8330.472,29.73975
"2023-10-21 00:00:00",730,12.35,20.66,8.9764,8646.218,29.95101
"2023-10-21 01:00:00",731,12.34,20.08,8.995801,8803.273,29.5715
"2023-10-21 02:00:00",732,12.34,19.55,8.995801,8850.717,36.3426
"2023-10-21 03:00:00",733,12.33,19.13,8.995801,8693.662,29.52105
"2023-10-21 04:00:00",734,12.33,18.79,8.995801,8680.574,29.48343
"2023-10-21 05:00:00",735,12.33,18.25,8.995801,8487.526,34.76657
"2023-10-21 06:00:00",736,12.32,17.62,9.015201,8319.02,30.62819
"2023-10-21 07:00:00",737,12.31,16.94,9.015201,8125.973,29.04159
"2023-10-21 08:00:00",738,12.32,17.69,8.995801,7718.61,29.56219
"2023-10-21 09:00:00",739,12.31,18.87,9.015201,7028.222,32.08619
"2023-10-21 10:00:00",740,12.32,22.28,9.015201,6704.295,29.38028
"2023-10-21 11:00:00",741,12.32,23.32,9.0346,6416.361,29.71201
"2023-10-21 12:00:00",742,12.32,23.44,9.0734,5750.512,29.81258
"2023-10-21 13:00:00",743,12.31,24.42,9.0928,5354.602,37.36024
"2023-10-21 14:00:00",744,12.32,25.34,9.0928,4968.508,30.2902
"2023-10-21 15:00:00",745,12.32,28.07,9.0928,4921.064,30.35524
"2023-10-21 16:00:00",746,12.32,27.63,9.112201,4871.984,29.57778
"2023-10-21 17:00:00",747,12.32,25.25,9.0928,5547.649,29.63346
"2023-10-21 18:00:00",748,12.31,23.07,9.054001,6151.33,29.87543
"2023-10-21 19:00:00",749,12.31,20.91,9.0346,6571.78,30.20243
"2023-10-21 20:00:00",750,12.3,19.31,9.0346,6959.51,30.06158
"2023-10-21 21:00:00",751,12.29,18.12,9.015201,7270.349,29.98165
"2023-10-21 22:00:00",752,12.28,17.29,9.015201,7548.467,30.3241
"2023-10-21 23:00:00",753,12.27,16.49,9.015201,7800.41,30.24871
"2023-10-22 00:00:00",754,12.28,15.85,9.015201,8053.989,30.37193
"2023-10-22 01:00:00",755,12.27,15.26,9.015201,8392.64,30.641
"2023-10-22 02:00:00",756,12.27,14.78,9.015201,8523.519,30.50521
"2023-10-22 03:00:00",757,12.26,14.44,9.015201,8608.59,31.15163
"2023-10-22 04:00:00",758,12.26,14.06,9.015201,8608.59,30.83005
"2023-10-22 05:00:00",759,12.25,13.82,9.015201,8523.519,30.84284
"2023-10-22 06:00:00",760,12.25,13.52,9.015201,8574.234,31.26055
"2023-10-22 07:00:00",761,12.24,13.33,9.015201,8356.647,31.12511
"2023-10-22 08:00:00",762,12.24,14.04,9.015201,7896.934,30.84829
"2023-10-22 09:00:00",763,12.24,16.61,9.015201,7258.896,30.96804
"2023-10-22 10:00:00",764,12.26,21.92,9.015201,6597.956,31.36431
"2023-10-22 11:00:00",765,12.26,24.42,9.0346,6187.322,31.42419
"2023-10-22 12:00:00",766,12.26,25.67,9.054001,5328.426,31.42629
"2023-10-22 13:00:00",767,12.27,27.09,9.0928,4646.217,31.25757
"2023-10-22 14:00:00",768,12.27,28.01,9.0928,4173.416,31.45811
"2023-10-22 15:00:00",769,12.27,29.45,9.112201,3918.201,31.62653
"2023-10-22 16:00:00",770,12.28,29.18,9.0928,3954.193,31.64408
"2023-10-22 17:00:00",771,12.27,27.59,9.0734,4281.391,31.62679
"2023-10-22 18:00:00",772,12.27,25.73,9.0346,4858.896,31.80846
"2023-10-22 19:00:00",773,12.26,23.93,9.0346,5534.561,31.49964
"2023-10-22 20:00:00",774,12.25,22.5,9.015201,6174.234,31.38659
"2023-10-22 21:00:00",775,12.25,21.21,9.015201,6655.216,31.26878
"2023-10-22 22:00:00",776,12.24,20.24,8.995801,7016.77,31.49247
"2023-10-22 23:00:00",777,12.24,19.36,8.995801,7559.919,31.37174
"2023-10-23 00:00:00",778,12.24,18.43,8.9764,7957.465,31.64111
"2023-10-23 01:00:00",779,12.22,17.77,8.995801,8503.887,31.52101
"2023-10-23 02:00:00",780,12.22,17.31,8.995801,9115.748,31.14898
"2023-10-23 03:00:00",781,12.21,16.74,8.995801,9524.746,31.25459
"2023-10-23 04:00:00",782,12.21,16.07,8.995801,9671.985,31.65946
"2023-10-23 05:00:00",783,12.2,15.46,8.995801,9514.93,32.06433
"2023-10-23 06:00:00",784,12.2,14.9,8.995801,9223.724,32.17749
"2023-10-23 07:00:00",785,12.2,14.13,8.995801,9019.225,31.99923
"2023-10-23 08:00:00",786,12.19,15.09,8.995801,8379.552,31.81133
"2023-10-23 09:00:00",787,12.19,17.14,8.995801,7427.404,31.68215
"2023-10-23 10:00:00",788,12.2,22.08,9.0346,6668.304,31.87492
"2023-10-23 11:00:00",789,12.21,24.04,9.054001,6319.837,32.19094
"2023-10-23 12:00:00",790,12.21,24.81,9.054001,5557.465,32.37888
"2023-10-23 13:00:00",791,12.21,26.07,9.0734,4907.976,33.05457
"2023-10-23 14:00:00",792,12.22,26.78,9.0928,4281.391,33.00369
"2023-10-23 15:00:00",793,12.21,27.75,9.0928,3954.193,32.86985
"2023-10-23 16:00:00",794,12.21,27.37,9.0928,3991.821,32.75362
"2023-10-23 17:00:00",795,12.22,26.13,9.0734,4279.755,32.99604
"2023-10-23 18:00:00",796,12.21,24.89,9.0346,4935.788,32.63753
"2023-10-23 19:00:00",797,12.21,23.41,9.015201,5619.633,31.95236
"2023-10-23 20:00:00",798,12.2,22.36,9.015201,6283.846,32.16357
"2023-10-23 21:00:00",799,12.2,21.56,9.015201,6872.803,32.06314
"2023-10-23 22:00:00",800,12.2,20.83,9.015201,7450.308,31.94743
"2023-10-23 23:00:00",801,12.19,20.13,9.015201,8053.989,32.16386
"2023-10-24 00:00:00",802,12.19,19.39,9.015201,8464.623,31.8949
"2023-10-24 01:00:00",803,12.18,18.79,9.015201,8585.687,31.56821
"2023-10-24 02:00:00",804,12.17,18.23,9.015201,8608.59,31.7171
"2023-10-24 03:00:00",805,12.17,17.66,9.015201,8548.059,31.96351
"2023-10-24 04:00:00",806,12.16,17.11,9.015201,8621.678,31.62677
"2023-10-24 05:00:00",807,12.16,16.64,9.015201,8490.799,31.65192
"2023-10-24 06:00:00",808,12.16,16.22,9.015201,8404.091,31.94865
"2023-10-24 07:00:00",809,12.16,15.92,9.015201,8137.424,32.04924
"2023-10-24 08:00:00",810,12.16,17.64,9.015201,7680.983,31.84304
"2023-10-24 09:00:00",811,12.15,19.55,9.0346,7487.936,31.57553
"2023-10-24 10:00:00",812,12.16,24.33,9.054001,6969.326,31.61058
"2023-10-24 11:00:00",813,12.16,25.07,9.054001,6607.772,31.73062
"2023-10-24 12:00:00",814,12.17,25.43,9.0928,5897.751,31.98717
"2023-10-24 13:00:00",815,12.16,26.78,9.112201,5089.571,31.61225
"2023-10-24 14:00:00",816,12.17,26.87,9.1316,4811.453,31.70757
"2023-10-24 15:00:00",817,12.17,28.27,9.1316,4665.849,31.5415
"2023-10-24 16:00:00",818,12.17,28.3,9.112201,4497.342,31.71458
"2023-10-24 17:00:00",819,12.17,26.37,9.0928,5004.5,31.46172
"2023-10-24 18:00:00",820,12.16,24.98,9.0734,6005.727,31.03693
"2023-10-24 19:00:00",821,12.16,23.47,9.0346,7114.929,30.85611
"2023-10-24 20:00:00",822,12.15,22.03,9.015201,7330.88,30.45394
"2023-10-24 21:00:00",823,12.15,20.96,8.9764,7448.672,30.72296
"2023-10-24 22:00:00",824,12.14,20.24,8.995801,7379.96,30.41642
"2023-10-24 23:00:00",825,12.14,19.6,8.995801,7306.34,30.69816
"2023-10-25 00:00:00",826,12.12,19.05,9.015201,7211.453,30.71335
"2023-10-25 01:00:00",827,12.13,19.18,9.015201,7126.381,30.63538
"2023-10-25 02:00:00",828,12.12,19.23,9.015201,7077.302,30.53205
"2023-10-25 03:00:00",829,12.11,19.18,9.015201,6993.866,30.76096
"2023-10-25 04:00:00",830,12.11,18.95,9.015201,7005.318,30.78103
"2023-10-25 05:00:00",831,12.11,18.51,9.015201,7029.858,30.96997
"2023-10-25 06:00:00",832,12.11,18.3,9.015201,7152.557,30.66331
"2023-10-25 07:00:00",833,12.11,18.02,9.015201,7200.001,30.88212
"2023-10-25 08:00:00",834,12.11,19,9.015201,6848.263,30.9247
"2023-10-25 09:00:00",835,12.1,20.53,9.0346,6270.757,31.34389
"2023-10-25 10:00:00",836,12.11,25.89,9.0346,5860.124,30.99935
"2023-10-25 11:00:00",837,12.11,25.89,9.054001,5038.855,30.82533
"2023-10-25 12:00:00",838,12.12,25.83,9.0928,4646.217,31.02936
"2023-10-25 13:00:00",839,12.12,27,9.0928,4101.432,31.18476
"2023-10-25 14:00:00",840,12.11,27.34,9.112201,3895.297,31.03401
"2023-10-25 15:00:00",841,12.11,27.88,9.0928,4052.352,31.34545
"2023-10-25 16:00:00",842,12.11,28.1,9.0928,4317.383,31.2673
"2023-10-25 17:00:00",843,12.12,27.15,9.0734,4631.494,31.23738
"2023-10-25 18:00:00",844,12.11,25.58,9.0734,5305.522,31.04682
"2023-10-25 19:00:00",845,12.1,23.9,9.0346,5956.647,30.88615
"2023-10-25 20:00:00",846,12.1,22.84,9.0346,6535.788,30.85861
"2023-10-25 21:00:00",847,12.09,22.92,9.015201,6763.191,31.00202
"2023-10-25 22:00:00",848,12.09,22.25,9.015201,6946.422,30.48392
"2023-10-25 23:00:00",849,12.09,21.48,9.015201,6992.23,30.65271
"2023-10-26 00:00:00",850,12.09,20.83,9.015201,7028.222,30.68543
"2023-10-26 01:00:00",851,12.08,20.18,9.0346,7136.197,30.92429
"2023-10-26 02:00:00",852,12.07,19.84,9.015201,7198.365,30.7382
"2023-10-26 03:00:00",853,12.07,19.94,9.0346,7173.825,30.58223
"2023-10-26 04:00:00",854,12.07,19.63,9.0346,7078.938,30.60236
"2023-10-26 05:00:00",855,12.07,19.13,9.015201,6939.878,30.69049
"2023-10-26 06:00:00",856,12.06,19,9.0346,6848.263,30.71321
"2023-10-26 07:00:00",857,12.06,18.56,9.015201,6848.263,30.89684
"2023-10-26 08:00:00",858,12.05,19.34,9.0346,6534.152,30.88452
"2023-10-26 09:00:00",859,12.06,21.29,9.0346,5848.671,30.88136
"2023-10-26 10:00:00",860,12.07,27,9.054001,5343.15,31.06712
"2023-10-26 11:00:00",861,12.07,26.78,9.0734,4957.056,31.06402
"2023-10-26 12:00:00",862,12.07,26.96,9.0928,4402.455,31.90152
"2023-10-26 13:00:00",863,12.07,27.69,9.112201,3980.369,31.40099
"2023-10-26 14:00:00",864,12.07,27.94,9.1316,3738.242,31.10667
"2023-10-26 15:00:00",865,12.07,29.18,9.112201,3870.757,30.80989
"2023-10-26 16:00:00",866,12.07,28.01,9.112201,4137.424,31.17714
"2023-10-26 17:00:00",867,12.07,27,9.112201,4484.254,31.4138
"2023-10-26 18:00:00",868,12.06,25.58,9.0734,5078.119,30.97919
"2023-10-26 19:00:00",869,12.06,24.07,9.054001,5691.616,30.70011
"2023-10-26 20:00:00",870,12.06,23.24,9.015201,6246.218,31.23834
"2023-10-26 21:00:00",871,12.05,22.36,9.015201,6548.876,30.5896
"2023-10-26 22:00:00",872,12.05,21.56,9.015201,6740.287,30.82601
"2023-10-26 23:00:00",873,12.05,20.69,8.995801,6838.447,30.91665
"2023-10-27 00:00:00",874,12.03,19.94,8.995801,6897.342,30.66773
"2023-10-27 01:00:00",875,12.02,19.28,8.995801,6923.519,30.94966
"2023-10-27 02:00:00",876,12.02,18.74,8.995801,6933.334,30.91967
"2023-10-27 03:00:00",877,12.02,18.17,8.9764,6969.326,30.65336
"2023-10-27 04:00:00",878,12.02,17.69,8.995801,6836.811,30.79179
"2023-10-27 05:00:00",879,12.01,17.34,8.995801,6655.216,30.77175
"2023-10-27 06:00:00",880,12,17.49,8.995801,6669.939,30.74662
"2023-10-27 07:00:00",881,12.01,17.77,9.015201,6620.86,30.76925
"2023-10-27 08:00:00",882,12.01,18.64,9.015201,6403.273,30.86727
"2023-10-27 09:00:00",883,12.01,20.5,9.015201,5896.115,31.0099
"2023-10-27 10:00:00",884,12.01,27.4,9.015201,5400.41,30.88107
"2023-10-27 11:00:00",885,12.01,26.84,8.995801,4824.541,30.95846
"2023-10-27 12:00:00",886,12.02,27.06,9.015201,4122.7,30.83051
"2023-10-27 13:00:00",887,12.02,28.79,9.0346,3484.663,31.20193
"2023-10-27 14:00:00",888,12.02,27.91,9.0346,3509.203,32.27797
"2023-10-27 15:00:00",889,12.02,30.43,9.0346,3726.79,31.19447
"2023-10-27 16:00:00",890,12.02,28.72,9.015201,4171.78,30.51307
"2023-10-27 17:00:00",891,12.02,27.63,8.995801,4678.938,30.53128
"2023-10-27 18:00:00",892,12.01,25.46,8.957001,5271.167,30.76287
"2023-10-27 19:00:00",893,12.01,23.93,8.9764,5884.664,31.12026
"2023-10-27 20:00:00",894,12.01,22.81,8.957001,6295.297,30.87371
"2023-10-27 21:00:00",895,12,22.11,8.957001,6439.265,30.95679
"2023-10-27 22:00:00",896,11.99,21.4,8.957001,6560.328,30.99707
"2023-10-27 23:00:00",897,11.99,20.61,8.957001,6511.249,31.17563
"2023-10-28 00:00:00",898,11.99,19.76,9.015201,6550.512,31.27868
"2023-10-28 01:00:00",899,11.99,19.02,8.995801,6548.876,31.38166
"2023-10-28 02:00:00",900,11.98,18.28,8.995801,6463.805,31.10064
"2023-10-28 03:00:00",901,11.97,17.54,9.015201,6476.893,30.96285
"2023-10-28 04:00:00",902,11.96,16.94,9.015201,6501.433,30.61083
"2023-10-28 05:00:00",903,11.97,16.36,9.0346,6404.909,31.13137
"2023-10-28 06:00:00",904,11.96,15.92,9.0346,6188.958,30.80698
"2023-10-28 07:00:00",905,11.95,15.58,9.0346,6017.179,30.49012
"2023-10-28 08:00:00",906,11.95,16.94,9.0346,5693.252,30.80195
"2023-10-28 09:00:00",907,11.95,19.52,9.0346,5330.062,30.39946
"2023-10-28 10:00:00",908,11.96,26.72,9.0346,5173.007,30.69769
"2023-10-28 11:00:00",909,11.97,26.16,9.054001,4798.365,30.90589
"2023-10-28 12:00:00",910,11.97,26.87,9.0928,4305.931,30.92883
"2023-10-28 13:00:00",911,11.97,27.47,9.112201,4050.716,30.57909
"2023-10-28 14:00:00",912,11.97,28.17,9.112201,3980.369,30.49106
"2023-10-28 15:00:00",913,11.98,31.16,9.112201,4003.272,30.70432
"2023-10-28 16:00:00",914,11.98,30.33,9.0928,4220.859,30.73411
"2023-10-28 17:00:00",915,11.97,28.27,9.0928,4593.866,30.34031
"2023-10-28 18:00:00",916,11.97,26.28,9.0734,5087.935,30.93887
"2023-10-28 19:00:00",917,11.97,24.51,9.054001,5583.641,30.75542
"2023-10-28 20:00:00",918,11.96,23.15,9.0346,5824.132,30.85105
"2023-10-28 21:00:00",919,11.96,22.36,9.0346,5945.195,30.95669
"2023-10-28 22:00:00",920,11.95,21.7,9.0346,5873.211,30.9067
"2023-10-28 23:00:00",921,11.95,20.91,9.0346,5559.101,30.35833
"2023-10-29 00:00:00",922,11.94,20.08,9.0346,4945.604,30.45662
"2023-10-29 01:00:00",923,11.94,19.18,9.0346,4222.496,30.4721
"2023-10-29 02:00:00",924,11.94,18.28,9.0346,3545.195,30.39438
"2023-10-29 03:00:00",925,11.93,17.46,9.0346,3015.133,30.17828
"2023-10-29 04:00:00",926,11.91,16.94,9.054001,2691.207,30.73656
"2023-10-29 05:00:00",927,11.91,16.71,9.054001,2473.62,30.61083
"2023-10-29 06:00:00",928,11.91,16.66,9.0346,2303.477,30.08777
"2023-10-29 07:00:00",929,11.91,16.44,9.0346,2149.694,30.13303
"2023-10-29 08:00:00",930,11.91,17.11,9.015201,1737.424,30.26883
"2023-10-29 09:00:00",931,11.91,18.92,9.0346,1400.409,30.27134
"2023-10-29 10:00:00",932,11.91,25.37,9.054001,1328.426,30.18492
"2023-10-29 11:00:00",933,11.92,25.25,9.0734,1063.395,30.32037
"2023-10-29 12:00:00",934,11.92,26.07,9.0928,471.1657,30.53165
"2023-10-29 13:00:00",935,11.92,27.15,9.112201,435.1739,30.20213
"2023-10-29 14:00:00",936,11.92,28.1,9.1316,458.0778,30.42294
"2023-10-29 15:00:00",937,11.92,30.98,9.112201,448.2618,30.31218
"2023-10-29 16:00:00",938,11.94,30.26,9.112201,422.0859,30.37469
"2023-10-29 17:00:00",939,11.94,28.04,9.0928,448.2618,30.423
"2023-10-29 18:00:00",940,11.92,26.01,9.0734,471.1657,30.01373
"2023-10-29 19:00:00",941,11.92,24.16,9.054001,425.3579,30.38588
"2023-10-29 20:00:00",942,11.91,22.78,9.054001,412.27,29.81529
"2023-10-29 21:00:00",943,11.91,21.75,9.0346,435.1739,30.17744
"2023-10-29 22:00:00",944,11.9,20.91,9.0346,386.0941,30.23763
"2023-10-29 23:00:00",945,11.89,20.13,9.0346,399.1821,30.16483
"2023-10-30 00:00:00",946,11.89,19.49,9.054001,399.1821,30.19803
"2023-10-30 01:00:00",947,11.89,18.84,9.0346,363.1902,30.2988
"2023-10-30 02:00:00",948,11.89,18.17,9.054001,363.1902,30.03222
"2023-10-30 03:00:00",949,11.87,18.15,9.054001,363.1902,29.78089
"2023-10-30 04:00:00",950,11.87,18.12,9.054001,327.1984,30.05502
"2023-10-30 05:00:00",951,11.87,18.02,9.054001,327.1984,29.86144
"2023-10-30 06:00:00",952,11.86,17.54,9.054001,327.1984,29.73066
"2023-10-30 07:00:00",953,11.86,16.96,9.054001,340.2863,29.80109
"2023-10-30 08:00:00",954,11.86,17.04,9.054001,314.1105,30.32667
"2023-10-30 09:00:00",955,11.86,18.38,9.054001,314.1105,30.00478
"2023-10-30 10:00:00",956,11.86,22.73,9.0734,304.2945,29.86833
"2023-10-30 11:00:00",957,11.86,24.16,9.112201,291.2066,30.24253
"2023-10-30 12:00:00",958,11.87,25.58,9.112201,304.2945,30.43863
"2023-10-30 13:00:00",959,11.88,26.53,9.1316,278.1187,30.89875
"2023-10-30 14:00:00",960,11.88,27.59,9.1316,278.1187,30.77527
"2023-10-30 15:00:00",961,11.88,30.91,9.1316,304.2945,29.93519
"2023-10-30 16:00:00",962,11.88,29.78,9.1316,291.2066,30.12087
"2023-10-30 17:00:00",963,11.87,27.37,9.112201,353.3743,29.79241
"2023-10-30 18:00:00",964,11.88,25.49,9.0734,353.3743,30.10939
"2023-10-30 19:00:00",965,11.87,23.75,9.054001,327.1984,29.81517
"2023-10-30 20:00:00",966,11.87,22.33,9.054001,314.1105,30.17726
"2023-10-30 21:00:00",967,11.86,21.29,9.054001,340.2863,30.10177
"2023-10-30 22:00:00",968,11.86,20.42,9.054001,327.1984,30.07923
"2023-10-30 23:00:00",969,11.85,19.65,9.054001,412.27,30.13488
"2023-10-31 00:00:00",970,11.85,18.89,9.054001,376.2782,30.13018
"2023-10-31 01:00:00",971,11.84,18.4,9.054001,363.1902,30.41958
"2023-10-31 02:00:00",972,11.84,17.92,9.054001,387.7301,30.30906
"2023-10-31 03:00:00",973,11.83,17.39,9.054001,399.1821,30.15818
"2023-10-31 04:00:00",974,11.83,16.94,9.054001,399.1821,30.05759
"2023-10-31 05:00:00",975,11.83,16.56,9.054001,412.27,29.94694
"2023-10-31 06:00:00",976,11.81,16.41,9.054001,435.1739,29.65524
"2023-10-31 07:00:00",977,11.81,16.46,9.054001,386.0941,29.8891
"2023-10-31 08:00:00",978,11.81,17.97,9.054001,314.1105,29.95449
"2023-10-31 09:00:00",979,11.81,18.92,9.054001,304.2945,30.26611
"2023-10-31 10:00:00",980,11.81,23.18,9.0734,304.2945,30.07698
"2023-10-31 11:00:00",981,11.83,23.29,9.0928,304.2945,30.26776
"2023-10-31 12:00:00",982,11.82,24.42,9.112201,304.2945,30.11681
"2023-10-31 13:00:00",983,11.83,25.55,9.1316,291.2066,30.2752
"2023-10-31 14:00:00",984,11.83,27,9.151,291.2066,30.18959
"2023-10-31 15:00:00",985,11.83,28.85,9.1316,291.2066,30.08112
"2023-10-31 16:00:00",986,11.83,27.88,9.1316,304.2945,30.15915
"2023-10-31 17:00:00",987,11.83,26.37,9.112201,304.2945,30.0187
"2023-10-31 18:00:00",988,11.82,24.84,9.0928,363.1902,29.8
"2023-10-31 19:00:00",989,11.83,23.47,9.0734,333.7424,30.05159
"2023-10-31 20:00:00",990,11.81,22.59,9.054001,304.2945,30.91413
"2023-10-31 21:00:00",991,11.8,21.86,9.054001,291.2066,30.225
"2023-10-31 22:00:00",992,11.8,20.8,9.054001,291.2066,30.72554
"2023-10-31 23:00:00",993,11.8,19.26,9.054001,291.2066,30.13523
"2023-11-01 00:00:00",994,11.79,18.48,9.054001,304.2945,30.35429
"2023-11-01 01:00:00",995,11.78,17.95,9.054001,291.2066,29.74577
"2023-11-01 02:00:00",996,11.79,17.34,9.054001,291.2066,29.6653
"2023-11-01 03:00:00",997,11.78,16.81,9.0734,291.2066,29.71559
"2023-11-01 04:00:00",998,11.78,16.07,9.0734,304.2945,29.65272
"2023-11-01 05:00:00",999,11.76,14.92,9.0734,301.0225,29.36378
"2023-11-01 06:00:00",1000,11.76,13.52,9.0734,304.2945,29.62346
"2023-11-01 07:00:00",1001,11.75,12.23,9.0734,304.2945,29.51043
"2023-11-01 08:00:00",1002,11.75,12.35,9.0928,304.2945,29.65652
"2023-11-01 09:00:00",1003,11.75,12.26,9.0928,291.2066,29.66387
"2023-11-01 10:00:00",1004,11.74,15.7,9.112201,291.2066,29.57076
"2023-11-01 11:00:00",1005,11.74,15.14,9.1316,291.2066,29.75113
"2023-11-01 12:00:00",1006,11.74,15.68,9.170401,304.2945,29.93461
"2023-11-01 13:00:00",1007,11.74,16.61,9.170401,291.2066,29.76592
"2023-11-01 14:00:00",1008,11.74,17.54,9.170401,291.2066,30.13053
"2023-11-01 15:00:00",1009,11.75,20.53,9.170401,291.2066,29.74033
"2023-11-01 16:00:00",1010,11.75,19.18,9.151,291.2066,29.96875
"2023-11-01 17:00:00",1011,11.74,17.24,9.1316,291.2066,29.57454
"2023-11-01 18:00:00",1012,11.74,15.75,9.112201,304.2945,29.3761
"2023-11-01 19:00:00",1013,11.73,14.25,9.0928,304.2945,29.50938
"2023-11-01 20:00:00",1014,11.73,12.95,9.0734,314.1105,29.61093
"2023-11-01 21:00:00",1015,11.72,11.89,9.0734,314.1105,29.73176
"2023-11-01 22:00:00",1016,11.72,11.15,9.0734,304.2945,29.69913
"2023-11-01 23:00:00",1017,11.71,10.47,9.0734,304.2945,29.69729
"2023-11-02 00:00:00",1018,11.7,9.64,9.0734,304.2945,29.70263
"2023-11-02 01:00:00",1019,11.7,8.77,9.0928,314.1105,29.54907
"2023-11-02 02:00:00",1020,11.68,8.02,9.0928,304.2945,29.43084
"2023-11-02 03:00:00",1021,11.68,7.333,9.0928,304.2945,29.54418
"2023-11-02 04:00:00",1022,11.67,6.852,9.0928,304.2945,29.36054
"2023-11-02 05:00:00",1023,11.66,6.439,9.0928,304.2945,29.21732
"2023-11-02 06:00:00",1024,11.66,6.199,9.0928,304.2945,29.35869
"2023-11-02 07:00:00",1025,11.66,6.048,9.0928,304.2945,29.68093
"2023-11-02 08:00:00",1026,11.66,7.641,9.0928,304.2945,29.82414
"2023-11-02 09:00:00",1027,11.66,9.08,9.0928,304.2945,29.76809
"2023-11-02 10:00:00",1028,11.67,14.68,9.112201,291.2066,29.87563
"2023-11-02 11:00:00",1029,11.68,14.95,9.1316,291.2066,29.97754
"2023-11-02 12:00:00",1030,11.67,16.24,9.151,291.2066,29.75336
"2023-11-02 13:00:00",1031,11.68,17.89,9.151,291.2066,29.71535
"2023-11-02 14:00:00",1032,11.69,19.34,9.170401,291.2066,29.76757
"2023-11-02 15:00:00",1033,11.69,22.7,9.151,291.2066,29.74226
"2023-11-02 16:00:00",1034,11.7,21.4,9.151,291.2066,30.15955
"2023-11-02 17:00:00",1035,11.7,19.7,9.1316,291.2066,29.80018
"2023-11-02 18:00:00",1036,11.7,18.17,9.112201,291.2066,29.71991
"2023-11-02 19:00:00",1037,11.69,16.81,9.0928,304.2945,29.85872
"2023-11-02 20:00:00",1038,11.68,15.92,9.0734,304.2945,29.84381
"2023-11-02 21:00:00",1039,11.68,15.21,9.0734,302.6585,29.76337
"2023-11-02 22:00:00",1040,11.67,14.56,9.0734,304.2945,29.73328
"2023-11-02 23:00:00",1041,11.68,14.13,9.0734,304.2945,29.96766
"2023-11-03 00:00:00",1042,11.67,13.38,9.0734,304.2945,29.48017
"2023-11-03 01:00:00",1043,11.66,12.72,9.0734,304.2945,29.41233
"2023-11-03 02:00:00",1044,11.66,12.53,9.0734,304.2945,29.66134
"2023-11-03 03:00:00",1045,11.66,12.42,9.0734,304.2945,29.7217
"2023-11-03 04:00:00",1046,11.66,12.33,9.0734,304.2945,30.17946
"2023-11-03 05:00:00",1047,11.65,12.37,9.0734,304.2945,30.03861
"2023-11-03 06:00:00",1048,11.64,12.44,9.0734,304.2945,29.73176
"2023-11-03 07:00:00",1049,11.64,12.39,9.0734,304.2945,29.68649
"2023-11-03 08:00:00",1050,11.64,12.88,9.0734,291.2066,29.80722
"2023-11-03 09:00:00",1051,11.64,14.16,9.0734,304.2945,29.90776
"2023-11-03 10:00:00",1052,11.64,18.38,9.0928,291.2066,29.6981
"2023-11-03 11:00:00",1053,11.65,18.74,9.112201,291.2066,30.39378
"2023-11-03 12:00:00",1054,11.65,19.89,9.1316,291.2066,30.33832
